"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0007389","GO:0007389","pattern specification process",244,-0.418140601175908,-1.65525013612603,0.000110381391189322,0.00900679202435852,0.00772929867291133,1412,"tags=20%, list=11%, signal=18%","ENSG00000106571/ENSG00000143126/ENSG00000141646/ENSG00000134363/ENSG00000138795/ENSG00000187147/ENSG00000197283/ENSG00000157216/ENSG00000183145/ENSG00000176788/ENSG00000204852/ENSG00000205336/ENSG00000167081/ENSG00000160345/ENSG00000198363/ENSG00000164161/ENSG00000170365/ENSG00000177508/ENSG00000133816/ENSG00000001617/ENSG00000130702/ENSG00000082014/ENSG00000112559/ENSG00000197121/ENSG00000187240/ENSG00000163093/ENSG00000066468/ENSG00000099139/ENSG00000128917/ENSG00000121989/ENSG00000125378/ENSG00000158747/ENSG00000170549/ENSG00000115109/ENSG00000168646/ENSG00000107984/ENSG00000138696/ENSG00000166923/ENSG00000144485/ENSG00000078399/ENSG00000090932/ENSG00000253293/ENSG00000163909/ENSG00000169855/ENSG00000170561/ENSG00000185630/ENSG00000143995/ENSG00000111046"
"GO:0002764","GO:0002764","immune response-regulating signaling pathway",410,0.374666283545872,1.51028938040184,0.000109186973175818,0.00900679202435852,0.00772929867291133,2527,"tags=30%, list=19%, signal=25%","ENSG00000256660/ENSG00000150637/ENSG00000186265/ENSG00000105383/ENSG00000105426/ENSG00000104921/ENSG00000114455/ENSG00000161929/ENSG00000170458/ENSG00000165810/ENSG00000186074/ENSG00000107485/ENSG00000129988/ENSG00000082074/ENSG00000154096/ENSG00000119508/ENSG00000130768/ENSG00000169224/ENSG00000130202/ENSG00000035720/ENSG00000089127/ENSG00000166527/ENSG00000163599/ENSG00000150337/ENSG00000107338/ENSG00000091831/ENSG00000185507/ENSG00000111331/ENSG00000162711/ENSG00000174885/ENSG00000187474/ENSG00000105974/ENSG00000000003/ENSG00000134545/ENSG00000163606/ENSG00000213047/ENSG00000072694/ENSG00000135426/ENSG00000109339/ENSG00000065675/ENSG00000027075/ENSG00000137628/ENSG00000166523/ENSG00000025434/ENSG00000184588/ENSG00000144802/ENSG00000101916/ENSG00000129657/ENSG00000122188/ENSG00000104312/ENSG00000134321/ENSG00000136848/ENSG00000101017/ENSG00000204475/ENSG00000136869/ENSG00000090376/ENSG00000188313/ENSG00000239998/ENSG00000254087/ENSG00000108984/ENSG00000117280/ENSG00000163563/ENSG00000055332/ENSG00000223865/ENSG00000118503/ENSG00000104783/ENSG00000145675/ENSG00000126262/ENSG00000174130/ENSG00000135077/ENSG00000237693/ENSG00000088888/ENSG00000166501/ENSG00000101336/ENSG00000197122/ENSG00000160856/ENSG00000177885/ENSG00000179639/ENSG00000114423/ENSG00000135218/ENSG00000177189/ENSG00000075426/ENSG00000154451/ENSG00000249437/ENSG00000108771/ENSG00000105373/ENSG00000101695/ENSG00000103313/ENSG00000160446/ENSG00000079385/ENSG00000184584/ENSG00000125347/ENSG00000100906/ENSG00000007047/ENSG00000171791/ENSG00000169398/ENSG00000172673/ENSG00000124357/ENSG00000149269/ENSG00000103490/ENSG00000163874/ENSG00000179344/ENSG00000186818/ENSG00000160293/ENSG00000215301/ENSG00000130775/ENSG00000120690/ENSG00000117228/ENSG00000073331/ENSG00000163932/ENSG00000106100/ENSG00000197329/ENSG00000146072/ENSG00000068079/ENSG00000081189/ENSG00000081237/ENSG00000121060/ENSG00000076984/ENSG00000203747/ENSG00000126456/ENSG00000137752/ENSG00000141293"
"GO:0007169","GO:0007169","transmembrane receptor protein tyrosine kinase signaling pathway",449,0.364401865327929,1.48513057624113,0.000107938102567598,0.00900679202435852,0.00772929867291133,1673,"tags=25%, list=13%, signal=22%","ENSG00000145431/ENSG00000109321/ENSG00000116106/ENSG00000087245/ENSG00000019991/ENSG00000131634/ENSG00000116285/ENSG00000125845/ENSG00000170962/ENSG00000135333/ENSG00000106538/ENSG00000130590/ENSG00000139053/ENSG00000087589/ENSG00000011465/ENSG00000107485/ENSG00000138798/ENSG00000206557/ENSG00000167244/ENSG00000198719/ENSG00000111077/ENSG00000150938/ENSG00000164056/ENSG00000134853/ENSG00000164283/ENSG00000112562/ENSG00000115461/ENSG00000189058/ENSG00000134243/ENSG00000091879/ENSG00000128052/ENSG00000107372/ENSG00000126709/ENSG00000119508/ENSG00000053108/ENSG00000035720/ENSG00000169891/ENSG00000102755/ENSG00000146674/ENSG00000007384/ENSG00000140945/ENSG00000115290/ENSG00000169247/ENSG00000121068/ENSG00000169071/ENSG00000159733/ENSG00000124882/ENSG00000204580/ENSG00000265972/ENSG00000147443/ENSG00000182578/ENSG00000175866/ENSG00000037280/ENSG00000173269/ENSG00000182636/ENSG00000140285/ENSG00000167601/ENSG00000054598/ENSG00000112175/ENSG00000127946/ENSG00000103034/ENSG00000122025/ENSG00000184557/ENSG00000136856/ENSG00000169752/ENSG00000020181/ENSG00000171150/ENSG00000065675/ENSG00000066056/ENSG00000163659/ENSG00000171777/ENSG00000010610/ENSG00000185950/ENSG00000198400/ENSG00000136848/ENSG00000259207/ENSG00000111252/ENSG00000004799/ENSG00000140443/ENSG00000121716/ENSG00000129667/ENSG00000115339/ENSG00000168209/ENSG00000254087/ENSG00000126561/ENSG00000111859/ENSG00000160145/ENSG00000163785/ENSG00000145675/ENSG00000166501/ENSG00000101336/ENSG00000159899/ENSG00000142675/ENSG00000109062/ENSG00000011422/ENSG00000197122/ENSG00000169032/ENSG00000106123/ENSG00000168811/ENSG00000184163/ENSG00000197555/ENSG00000139174/ENSG00000177885/ENSG00000096968/ENSG00000137642/ENSG00000162733/ENSG00000112964/ENSG00000148053/ENSG00000114423/ENSG00000100600/ENSG00000072310"
"GO:1903557","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production",94,0.530729074406414,1.84943555395021,0.00011741220233745,0.00943959573792413,0.00810071495074329,2507,"tags=41%, list=19%, signal=34%","ENSG00000121807/ENSG00000137033/ENSG00000170458/ENSG00000175445/ENSG00000159674/ENSG00000129988/ENSG00000163737/ENSG00000089127/ENSG00000136244/ENSG00000111331/ENSG00000066294/ENSG00000188906/ENSG00000114013/ENSG00000165168/ENSG00000142192/ENSG00000104312/ENSG00000136869/ENSG00000184988/ENSG00000197471/ENSG00000239998/ENSG00000145675/ENSG00000110944/ENSG00000135077/ENSG00000088888/ENSG00000111335/ENSG00000126391/ENSG00000096968/ENSG00000135218/ENSG00000168961/ENSG00000181722/ENSG00000277632/ENSG00000151651/ENSG00000103490/ENSG00000105329/ENSG00000106100/ENSG00000120885/ENSG00000081237/ENSG00000203747/ENSG00000168610"
"GO:0002822","GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",155,0.481415086795856,1.76203991966858,0.000119795106812934,0.00949159201371461,0.00814533624813494,2167,"tags=34%, list=16%, signal=29%","ENSG00000150637/ENSG00000171855/ENSG00000121807/ENSG00000104921/ENSG00000182566/ENSG00000137033/ENSG00000175505/ENSG00000107485/ENSG00000121594/ENSG00000136634/ENSG00000130202/ENSG00000150337/ENSG00000135046/ENSG00000115594/ENSG00000136244/ENSG00000162711/ENSG00000117586/ENSG00000125730/ENSG00000134545/ENSG00000213047/ENSG00000072694/ENSG00000171150/ENSG00000065675/ENSG00000105205/ENSG00000144802/ENSG00000010610/ENSG00000106546/ENSG00000104312/ENSG00000115604/ENSG00000134321/ENSG00000073861/ENSG00000101017/ENSG00000197471/ENSG00000136630/ENSG00000183734/ENSG00000118503/ENSG00000110944/ENSG00000135077/ENSG00000168811/ENSG00000096968/ENSG00000171223/ENSG00000115602/ENSG00000015285/ENSG00000079385/ENSG00000204642/ENSG00000204525/ENSG00000101665/ENSG00000104998/ENSG00000160685/ENSG00000163874/ENSG00000196352/ENSG00000186818/ENSG00000105329"
"GO:0002832","GO:0002832","negative regulation of response to biotic stimulus",122,0.496686354157992,1.77686569218669,0.000129257887840905,0.00992730034550123,0.00851924516282364,1871,"tags=26%, list=14%, signal=23%","ENSG00000256660/ENSG00000175899/ENSG00000105426/ENSG00000184979/ENSG00000127951/ENSG00000132170/ENSG00000155659/ENSG00000101347/ENSG00000089127/ENSG00000111331/ENSG00000000003/ENSG00000134545/ENSG00000187608/ENSG00000025434/ENSG00000129657/ENSG00000106546/ENSG00000137802/ENSG00000170581/ENSG00000090376/ENSG00000239998/ENSG00000204104/ENSG00000118503/ENSG00000173334/ENSG00000135077/ENSG00000237693/ENSG00000108771/ENSG00000101695/ENSG00000168961/ENSG00000103313/ENSG00000160446/ENSG00000079385/ENSG00000204642"
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation",233,0.419195602000103,1.60860687184103,0.000132557696217595,0.00992730034550123,0.00851924516282364,2179,"tags=31%, list=16%, signal=26%","ENSG00000173482/ENSG00000109321/ENSG00000113140/ENSG00000168874/ENSG00000152894/ENSG00000107485/ENSG00000138798/ENSG00000167244/ENSG00000248329/ENSG00000107562/ENSG00000139567/ENSG00000130203/ENSG00000136634/ENSG00000132170/ENSG00000128052/ENSG00000119508/ENSG00000179348/ENSG00000143494/ENSG00000102755/ENSG00000179388/ENSG00000108691/ENSG00000140945/ENSG00000124882/ENSG00000123358/ENSG00000164066/ENSG00000037280/ENSG00000173269/ENSG00000140285/ENSG00000105974/ENSG00000170961/ENSG00000134817/ENSG00000112175/ENSG00000019549/ENSG00000172818/ENSG00000109670/ENSG00000213015/ENSG00000066056/ENSG00000115415/ENSG00000114315/ENSG00000101445/ENSG00000110092/ENSG00000012779/ENSG00000185950/ENSG00000136848/ENSG00000259207/ENSG00000136630/ENSG00000142798/ENSG00000153071/ENSG00000126561/ENSG00000118503/ENSG00000239697/ENSG00000132386/ENSG00000091136/ENSG00000233276/ENSG00000147044/ENSG00000168811/ENSG00000153162/ENSG00000101109/ENSG00000110492/ENSG00000148400/ENSG00000099250/ENSG00000079385/ENSG00000102760/ENSG00000276043/ENSG00000100219/ENSG00000128016/ENSG00000119630/ENSG00000172889/ENSG00000003402/ENSG00000213463/ENSG00000105329/ENSG00000164920"
"GO:0001525","GO:0001525","angiogenesis",394,0.37587994487925,1.51378320610401,0.000131366667094543,0.00992730034550123,0.00851924516282364,2223,"tags=32%, list=17%, signal=28%","ENSG00000173482/ENSG00000179776/ENSG00000138061/ENSG00000087245/ENSG00000121807/ENSG00000076706/ENSG00000169245/ENSG00000113140/ENSG00000113389/ENSG00000154734/ENSG00000184113/ENSG00000011465/ENSG00000138798/ENSG00000248329/ENSG00000198719/ENSG00000139567/ENSG00000106366/ENSG00000134853/ENSG00000164283/ENSG00000112562/ENSG00000189058/ENSG00000125968/ENSG00000136634/ENSG00000163737/ENSG00000152270/ENSG00000091879/ENSG00000154096/ENSG00000132170/ENSG00000128052/ENSG00000132329/ENSG00000154133/ENSG00000179348/ENSG00000115414/ENSG00000143494/ENSG00000116678/ENSG00000102755/ENSG00000179388/ENSG00000135046/ENSG00000107338/ENSG00000108691/ENSG00000174059/ENSG00000136244/ENSG00000140945/ENSG00000124882/ENSG00000123358/ENSG00000136826/ENSG00000156234/ENSG00000164867/ENSG00000173198/ENSG00000037280/ENSG00000173269/ENSG00000123342/ENSG00000125730/ENSG00000249751/ENSG00000054598/ENSG00000105974/ENSG00000204291/ENSG00000134817/ENSG00000130066/ENSG00000020181/ENSG00000106511/ENSG00000128165/ENSG00000109670/ENSG00000165168/ENSG00000066056/ENSG00000115415/ENSG00000101445/ENSG00000025708/ENSG00000163638/ENSG00000012779/ENSG00000177283/ENSG00000126458/ENSG00000136848/ENSG00000101017/ENSG00000259207/ENSG00000120708/ENSG00000142798/ENSG00000079337/ENSG00000133121/ENSG00000127528/ENSG00000132205/ENSG00000118503/ENSG00000005961/ENSG00000239697/ENSG00000132386/ENSG00000135048/ENSG00000140464/ENSG00000166501/ENSG00000233276/ENSG00000159899/ENSG00000168811/ENSG00000164619/ENSG00000111961/ENSG00000157227/ENSG00000101109/ENSG00000166484/ENSG00000110492/ENSG00000173821/ENSG00000148400/ENSG00000067066/ENSG00000122707/ENSG00000099250/ENSG00000143590/ENSG00000079385/ENSG00000121966/ENSG00000112062/ENSG00000130508/ENSG00000102760/ENSG00000161381/ENSG00000156427/ENSG00000152804/ENSG00000169398/ENSG00000148926/ENSG00000167772/ENSG00000151651/ENSG00000100219/ENSG00000163874/ENSG00000119630/ENSG00000172889/ENSG00000213463/ENSG00000160293/ENSG00000105329/ENSG00000070495/ENSG00000240583/ENSG00000100345/ENSG00000058668/ENSG00000108840"
"GO:0071396","GO:0071396","cellular response to lipid",446,0.360604796853762,1.46737003327539,0.000128654139338973,0.00992730034550123,0.00851924516282364,2243,"tags=28%, list=17%, signal=24%","ENSG00000138755/ENSG00000138061/ENSG00000118785/ENSG00000087245/ENSG00000003436/ENSG00000169245/ENSG00000161929/ENSG00000170458/ENSG00000175445/ENSG00000159674/ENSG00000134061/ENSG00000129988/ENSG00000106366/ENSG00000121594/ENSG00000170345/ENSG00000136634/ENSG00000163737/ENSG00000023171/ENSG00000140968/ENSG00000260314/ENSG00000255833/ENSG00000119508/ENSG00000035720/ENSG00000125384/ENSG00000135046/ENSG00000108691/ENSG00000136244/ENSG00000242252/ENSG00000036828/ENSG00000091831/ENSG00000160323/ENSG00000162711/ENSG00000117586/ENSG00000156234/ENSG00000164867/ENSG00000167601/ENSG00000122420/ENSG00000019549/ENSG00000163736/ENSG00000100320/ENSG00000122025/ENSG00000163734/ENSG00000074219/ENSG00000081041/ENSG00000114013/ENSG00000152518/ENSG00000198840/ENSG00000114315/ENSG00000025434/ENSG00000198053/ENSG00000184588/ENSG00000144802/ENSG00000122679/ENSG00000106546/ENSG00000070018/ENSG00000179094/ENSG00000206047/ENSG00000134326/ENSG00000104312/ENSG00000136848/ENSG00000101017/ENSG00000198730/ENSG00000004799/ENSG00000171522/ENSG00000136869/ENSG00000090376/ENSG00000140443/ENSG00000182749/ENSG00000041982/ENSG00000168209/ENSG00000239998/ENSG00000254087/ENSG00000153071/ENSG00000012817/ENSG00000118515/ENSG00000156804/ENSG00000167548/ENSG00000118503/ENSG00000130707/ENSG00000132386/ENSG00000173334/ENSG00000126262/ENSG00000135077/ENSG00000237693/ENSG00000101336/ENSG00000197122/ENSG00000007171/ENSG00000186350/ENSG00000108654/ENSG00000122641/ENSG00000163328/ENSG00000096968/ENSG00000114698/ENSG00000111961/ENSG00000185122/ENSG00000135218/ENSG00000072310/ENSG00000153162/ENSG00000180616/ENSG00000154451/ENSG00000113580/ENSG00000179218/ENSG00000006712/ENSG00000168229/ENSG00000130254/ENSG00000171148/ENSG00000103257/ENSG00000112062/ENSG00000124225/ENSG00000100906/ENSG00000196498/ENSG00000117009/ENSG00000174233/ENSG00000092067/ENSG00000149269/ENSG00000103490/ENSG00000100219/ENSG00000128016/ENSG00000163874/ENSG00000196352/ENSG00000003402/ENSG00000138031/ENSG00000147065/ENSG00000240583/ENSG00000108840/ENSG00000129226"
"GO:0009410","GO:0009410","response to xenobiotic stimulus",261,0.415510879091081,1.61373473849688,0.000134755836262305,0.00995554266008134,0.0085434816816656,2223,"tags=28%, list=17%, signal=24%","ENSG00000173482/ENSG00000138061/ENSG00000087245/ENSG00000166741/ENSG00000198075/ENSG00000094963/ENSG00000110848/ENSG00000170345/ENSG00000136634/ENSG00000131781/ENSG00000134202/ENSG00000125740/ENSG00000242252/ENSG00000078900/ENSG00000265972/ENSG00000134184/ENSG00000138115/ENSG00000197165/ENSG00000069431/ENSG00000171303/ENSG00000091262/ENSG00000130649/ENSG00000165168/ENSG00000076555/ENSG00000115415/ENSG00000023839/ENSG00000184588/ENSG00000110092/ENSG00000144802/ENSG00000183087/ENSG00000139318/ENSG00000106546/ENSG00000213648/ENSG00000198400/ENSG00000198246/ENSG00000259207/ENSG00000135679/ENSG00000142798/ENSG00000036530/ENSG00000137491/ENSG00000254087/ENSG00000108984/ENSG00000155016/ENSG00000130707/ENSG00000103222/ENSG00000166501/ENSG00000233276/ENSG00000079215/ENSG00000196502/ENSG00000197122/ENSG00000007171/ENSG00000139174/ENSG00000185122/ENSG00000072310/ENSG00000156239/ENSG00000075426/ENSG00000119772/ENSG00000179218/ENSG00000177076/ENSG00000121966/ENSG00000143819/ENSG00000076258/ENSG00000015413/ENSG00000125257/ENSG00000167972/ENSG00000171791/ENSG00000189114/ENSG00000169692/ENSG00000129315/ENSG00000261052/ENSG00000160293/ENSG00000104899/ENSG00000124762/ENSG00000108840"
"GO:0018108","GO:0018108","peptidyl-tyrosine phosphorylation",199,0.438061344641191,1.65381602055947,0.00015523924897583,0.0113159063220115,0.00971089589733718,2439,"tags=39%, list=18%, signal=33%","ENSG00000145431/ENSG00000109321/ENSG00000116106/ENSG00000019991/ENSG00000116285/ENSG00000170962/ENSG00000135333/ENSG00000175505/ENSG00000087589/ENSG00000138798/ENSG00000167244/ENSG00000121594/ENSG00000134853/ENSG00000134352/ENSG00000128052/ENSG00000102755/ENSG00000099985/ENSG00000136960/ENSG00000150337/ENSG00000136244/ENSG00000159733/ENSG00000128342/ENSG00000204580/ENSG00000182578/ENSG00000037280/ENSG00000140285/ENSG00000105974/ENSG00000122025/ENSG00000184557/ENSG00000171150/ENSG00000109670/ENSG00000068001/ENSG00000114315/ENSG00000142192/ENSG00000010610/ENSG00000131370/ENSG00000104312/ENSG00000198400/ENSG00000160712/ENSG00000101017/ENSG00000259207/ENSG00000140443/ENSG00000261371/ENSG00000254087/ENSG00000111859/ENSG00000154237/ENSG00000103966/ENSG00000110944/ENSG00000157873/ENSG00000101336/ENSG00000104432/ENSG00000026508/ENSG00000197122/ENSG00000168811/ENSG00000096968/ENSG00000162733/ENSG00000049130/ENSG00000112964/ENSG00000114423/ENSG00000185122/ENSG00000135218/ENSG00000153162/ENSG00000155307/ENSG00000099250/ENSG00000176108/ENSG00000169398/ENSG00000173193/ENSG00000186818/ENSG00000013441/ENSG00000105329/ENSG00000164136/ENSG00000013364/ENSG00000138443/ENSG00000163932/ENSG00000109743/ENSG00000108342/ENSG00000185338/ENSG00000019582"
"GO:0061097","GO:0061097","regulation of protein tyrosine kinase activity",42,0.635812747228594,1.93755280105909,0.000162347273196335,0.0116783229284785,0.0100219085406657,2209,"tags=43%, list=17%, signal=36%","ENSG00000116106/ENSG00000116285/ENSG00000087589/ENSG00000150337/ENSG00000159733/ENSG00000182578/ENSG00000105974/ENSG00000171150/ENSG00000109670/ENSG00000068001/ENSG00000142192/ENSG00000131370/ENSG00000111859/ENSG00000197122/ENSG00000114423/ENSG00000176108/ENSG00000186818/ENSG00000013364"
"GO:0002443","GO:0002443","leukocyte mediated immunity",323,0.388909609093845,1.53866679087877,0.000166002312435458,0.0117861641829175,0.0101144539511256,2196,"tags=26%, list=16%, signal=23%","ENSG00000256660/ENSG00000150637/ENSG00000173369/ENSG00000171855/ENSG00000121807/ENSG00000159189/ENSG00000104921/ENSG00000182566/ENSG00000161929/ENSG00000175505/ENSG00000163687/ENSG00000173372/ENSG00000159674/ENSG00000107485/ENSG00000112936/ENSG00000205403/ENSG00000255587/ENSG00000121594/ENSG00000166278/ENSG00000136634/ENSG00000119508/ENSG00000179348/ENSG00000130202/ENSG00000035720/ENSG00000150337/ENSG00000115594/ENSG00000136244/ENSG00000136854/ENSG00000185507/ENSG00000066294/ENSG00000162711/ENSG00000117586/ENSG00000174885/ENSG00000143669/ENSG00000125730/ENSG00000134545/ENSG00000213047/ENSG00000072694/ENSG00000127507/ENSG00000105205/ENSG00000144802/ENSG00000101916/ENSG00000106546/ENSG00000115604/ENSG00000134321/ENSG00000180644/ENSG00000073861/ENSG00000101017/ENSG00000159403/ENSG00000189171/ENSG00000139178/ENSG00000204475/ENSG00000136869/ENSG00000197471/ENSG00000254087/ENSG00000012817/ENSG00000076944/ENSG00000214279/ENSG00000244731/ENSG00000110944/ENSG00000135077/ENSG00000088888/ENSG00000007171/ENSG00000168811/ENSG00000179639/ENSG00000125726/ENSG00000124334/ENSG00000015285/ENSG00000168229/ENSG00000168961/ENSG00000079385/ENSG00000103496/ENSG00000204642/ENSG00000204525/ENSG00000069974/ENSG00000101665/ENSG00000104998/ENSG00000175857/ENSG00000204590/ENSG00000277632/ENSG00000196352/ENSG00000186818/ENSG00000130303/ENSG00000105329/ENSG00000182326"
