"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation","gene_name.x","ENTREZID","gene_locus","ALL_1_1","ALL_1_2","ALL_1_3","ALL_1_4","ALL_2_1","ALL_2_2","ALL_2_3","ALL_2_4"
"112","ENSG00000012983",37.9316020874139,-0.119462078782992,0.521250282717835,-0.229183719882334,0.818726125510741,0.999606199905259,"down","MAP4K5","11183","14:50406293-50561126",18.768286,27.233442,65.251488,54.32198,28.232962,46.69112,24.454859,39.733601
"113","ENSG00000013275",22.75469736717,-0.0103249030317739,0.573230117110365,-0.0180117944322629,0.985629444341637,0.999606199905259,"down","PSMC4","5704","19:39971005-39981441",21.357141,21.206562,35.200275,17.322332,18.706305,18.14518,36.656658,9.975872
"114","ENSG00000013306",14.1695493791645,-0.387818740866287,0.539643520188481,-0.718657273473484,0.47235211516727,0.999606199905259,"down","SLC25A39","51629","17:44319625-44325717",18.178875,10.949629,25.236305,11.885381,18.295433,12.747087,8.013238,8.690002
"115","ENSG00000013374",18.720284809852,0.569080001776214,0.443518467883313,1.28310328201696,0.199455894098474,0.999606199905259,"up","NUB1","51667","7:151341699-151379070",12.970312,16.571701,17.67131,16.395578,17.274067,31.720755,13.897146,23.34481
"116","ENSG00000013441",255.823907934,0.656975514424988,0.576116075186498,1.14035268710791,0.254139395719203,0.999606199905259,"up","CLK1","1195","2:200853009-200864744",180.444,144.616928,371.493134,101.597839,184.4879,221.596832,322.062164,417.304413
"117","ENSG00000013573",15.3143079120304,-0.300096292570826,1.00550661668878,-0.29845282725147,0.765357574746269,0.999606199905259,"down","DDX11","1663","12:31073860-31104799",6.662659,14.604705,6.384223,48.944653,6.829884,3.09997,35.560146,1.986297
"118","ENSG00000013810",11.2306037140192,0.315157663157478,0.620238339766319,0.508123479235768,0.611366750272704,0.999606199905259,"up","TACC3","10460","4:1674553-1745176",10.114379,9.073839,5.049861,19.847486,12.2104,15.979126,16.082392,3.505154
"119","ENSG00000014138",10.1844138424831,-0.874264069443775,0.582590687455698,-1.50064889169767,0.133446398540013,0.999606199905259,"down","POLA2","23649","11:65261920-65305589",7.695804,10.664872,18.474943,19.47114,9.228688,9.336047,6.672159,2.801628
"120","ENSG00000014216",16.2228648717989,0.397178186046339,0.516710441241027,0.768666847707592,0.44209111043988,0.999606199905259,"up","CAPN1","823","11:65180566-65212006",11.459332,14.78352,9.836596,24.524778,17.887539,11.750626,26.273596,12.893579
"121","ENSG00000014641",48.6177911849183,-0.485082868759555,0.519484591540426,-0.933777202748479,0.350418831454876,0.999606199905259,"down","MDH1","4190","2:63588609-63607197",59.114849,106.051193,35.61002,46.960014,72.559746,46.346188,11.753328,32.897789
"122","ENSG00000015133",22.0306329890565,0.0824411673493849,0.803646991690233,0.102583806325206,0.918293295706857,0.999606199905259,"up","CCDC88C","440193","14:91271323-91417844",21.524675,11.480124,14.10224,45.501549,8.433596,6.973136,50.768463,13.095546
"123","ENSG00000015153",18.0543759201316,0.114961648913707,0.476442505002822,0.241291756521652,0.809328999515573,0.999606199905259,"up","YAF2","10138","12:42154686-42238349",20.891512,14.074411,17.892242,20.280062,18.23489,15.47373,11.183977,26.50312
"124","ENSG00000015171",10.0502349931207,0.336761702162006,0.556417001431866,0.605232588679703,0.545024465292645,0.999606199905259,"up","ZMYND11","10771","10:134465-254637",6.299611,8.848187,6.464481,17.641579,10.455891,12.263217,7.921441,12.6595
"125","ENSG00000015413",81.7971974300884,0.737631497792632,1.7378232472231,0.424457147164596,0.671232451264301,0.999606199905259,"up","DPEP1","1800","16:89613308-89638456",90.84388,0,1.512635,181.196487,4.894902,30.851027,115.739334,200.961075
"126","ENSG00000015475",10.9789767719336,-0.0236011443115015,0.616014587121681,-0.0383126387019137,0.969438413958508,0.999606199905259,"down","BID","637","22:17734138-17774770",15.11541,18.061531,9.531219,4.098854,19.23851,9.182846,7.30371,8.324678
"127","ENSG00000015479",89.0457777334812,-0.0300810855941149,0.548095834909289,-0.0548828939725356,0.956231759969104,0.999606199905259,"down","MATR3","9782","5:139293648-139331677",160.831085,71.184586,95.39933,40.660316,47.735508,95.994934,82.736168,100.714859
"128","ENSG00000015568",27.9129585255904,0.870283781549181,0.90150057786958,0.965372405645962,0.334358317580776,0.999606199905259,"up","RGPD5","84220","2:109792758-109857705",39.013927,1.004552,27.879143,10.170472,16.628304,18.617149,30.033928,64.119225
"129","ENSG00000017260",21.7907773026686,0.377166823199738,0.417822737220597,0.902695783644265,0.366687374829144,0.999606199905259,"up","ATP2C1","27032","3:130850595-131016712",15.016462,22.106752,18.300507,27.317129,25.382648,32.796265,11.89477,25.791716
"130","ENSG00000018189",18.6339019564974,0.0470201970138756,0.535668355557922,0.087778560234162,0.930052678432057,0.999606199905259,"up","RUFY3","22902","4:70704204-70808619",12.341933,22.796267,7.550488,38.840717,20.729275,13.022572,17.737776,20.342272
"131","ENSG00000018610",13.2754033145511,-0.072126787418863,0.490143827973947,-0.147154331652008,0.88301020615233,0.999606199905259,"down","CXorf56","63932","X:119518871-119565408",19.837471,12.17155,14.138305,11.105309,15.919591,13.017588,8.064462,12.55455
"132","ENSG00000019582",258.837017536207,0.575699810717336,0.5159011215037,1.11591114405671,0.264460171123237,0.999606199905259,"up","CD74","972","5:150400041-150412929",155.379074,103.484001,334.086334,267.346191,180.186661,369.457031,372.233948,237.060211
"133","ENSG00000019995",15.2502713538326,-0.388624549171662,0.581731930422248,-0.668047478311153,0.504103286246158,0.999606199905259,"down","ZRANB1","54764","10:124942123-124988189",21.005106,11.856034,27.958738,8.682805,11.709798,12.856436,9.131027,16.391325
"134","ENSG00000020426",11.126179355295,0.438153726106795,0.519487474937352,0.84343462979475,0.398985411204801,0.999606199905259,"up","MNAT1","4331","14:60734742-60969965",10.788785,9.149553,6.661633,13.920462,17.569654,17.542004,8.133357,6.903779
"135","ENSG00000020922",10.5160126226148,0.287397691184011,0.568105459553435,0.50588792336184,0.612935330681927,0.999606199905259,"up","MRE11","4361","11:94415578-94493908",5.128421,16.318903,6.921206,14.080707,12.714854,18.711256,7.313204,7.298914
"136","ENSG00000021355",85.3485708175997,0.928641175414657,0.641594296697299,1.44739624431666,0.147785977032382,0.999606199905259,"up","SERPINB1","1992","6:2832332-2841959",82.405533,93.746574,49.905449,23.441149,252.189758,107.563362,27.344074,75.042313
"137","ENSG00000021776",12.7406711293562,-0.117106236997518,0.467557010364205,-0.250464081174396,0.802228478678042,0.999606199905259,"down","AQR","9716","15:34851782-34969742",10.706146,15.471256,12.776084,17.700302,10.346809,15.749721,7.973455,12.751765
"138","ENSG00000022267",43.7889811608914,0.313879210005338,0.817980425731407,0.383724597962939,0.701182579223199,0.999606199905259,"up","FHL1","2273","X:136146702-136211359",24.820177,37.10046,73.296989,23.752035,25.923086,39.713173,5.197124,108.695717
"139","ENSG00000022277",10.9122278587413,0.393155531057135,0.486165227568301,0.808687065143714,0.418695170197853,0.999606199905259,"up","RTF2","51507","20:56436773-56519449",11.011694,10.224119,9.014149,9.753522,12.33434,11.092962,9.545168,13.59101
"140","ENSG00000022840",39.6046212456921,0.282680586067751,0.589773201370215,0.479303883952342,0.631722459494665,0.999606199905259,"up","RNF10","9921","12:120533480-120577588",29.677698,20.697098,63.866138,30.417608,31.928171,29.482172,69.101814,29.397438
"141","ENSG00000023041",10.7129552152235,0.258937167109002,0.533758893688335,0.485120098551832,0.627591155885579,0.999606199905259,"up","ZDHHC6","64429","10:112375426-112446917",7.67943,16.256836,5.8917,13.471656,14.190671,15.226181,5.03086,11.591724
"142","ENSG00000023171",12.6870660204225,2.10890364120568,1.05012116869431,2.00824790897971,0.0446169542846063,0.999606199905259,"up","GRAMD1B","57476","11:123358428-123627774",9.41364,0.509454,7.489722,2.489053,7.876098,4.857189,52.821663,4.525034
"143","ENSG00000023191",17.9509775634467,0.224303395958708,0.453845148020237,0.494228916927202,0.621144519823676,0.999606199905259,"up","RNH1","6050","11:494512-507300",19.834318,17.021124,19.567511,12.036961,20.936588,13.775455,19.416864,19.378469
"144","ENSG00000023287",44.1755140730249,-0.456570295809246,0.588577321274494,-0.775718464348232,0.437915235247927,0.999606199905259,"down","RB1CC1","9821","8:52622458-52745843",50.581665,32.600685,98.419365,22.086411,28.417789,47.700016,26.327831,40.012047
"145","ENSG00000023697",9.84927053166398,0.286385970518806,0.615289424822807,0.465449199945668,0.641609807951407,0.999606199905259,"up","DERA","51071","12:15911302-16037381",6.251544,18.652733,6.753138,7.452754,16.724468,11.033816,3.958464,10.9587
"146","ENSG00000023734",42.7777894370108,0.236908346023128,0.554590855656832,0.427176798186736,0.669250559313209,0.999606199905259,"up","STRAP","11171","12:15882387-15903478",34.50914,32.616669,75.345947,15.414217,54.158897,50.047886,33.144451,41.848183
"147","ENSG00000023892",20.9454964444337,0.0785457271105808,0.514520270171358,0.152658178237412,0.878667843031325,0.999606199905259,"up","DEF6","50619","6:35297818-35321771",27.255762,18.715714,7.664451,35.427673,27.419548,13.789905,24.388363,17.178913
"148","ENSG00000023902",24.1846890763913,-0.158110840135764,0.495739914362699,-0.318939095995576,0.74977269693763,0.999606199905259,"down","PLEKHO1","51177","1:150149183-150164720",37.851227,26.625412,12.063427,33.498859,26.347702,12.316232,24.565351,23.438858
"149","ENSG00000024048",9.65768895726286,0.0578239247287392,0.594913451499842,0.0971972050437904,0.922569787589381,0.999606199905259,"up","UBR2","23304","6:42564062-42693504",4.68588,12.356159,6.09983,18.522476,7.457576,13.590032,7.426544,9.826164
"150","ENSG00000025156",13.7241466761395,-1.08763964477175,0.667255936140303,-1.63001868677726,0.103097547596274,0.999606199905259,"down","HSF2","3298","6:122399546-122433119",25.858559,12.876542,29.782677,5.87925,10.954361,10.29771,7.568799,4.924261
"151","ENSG00000025293",23.9977613918348,0.6329169536796,0.383683403843932,1.6495812624125,0.0990286099937666,0.999606199905259,"up","PHF20","51230","20:35771974-35950370",14.317666,20.8542,18.756754,26.715717,26.154789,34.506187,20.816296,29.666565
"152","ENSG00000025770",43.0329772543178,-0.375190407705019,0.407891394871925,-0.919829181056458,0.357662031542734,0.999606199905259,"down","NCAPH2","29781","22:50508224-50524780",56.992123,47.126625,57.239555,41.565056,47.136562,23.070732,43.235474,28.58198
"153","ENSG00000025796",25.5691227199041,-0.251049556591634,0.462326768667096,-0.543013239997801,0.587120686507779,0.999606199905259,"down","SEC63","11231","6:107867756-107958208",19.158661,21.702772,28.418541,51.078445,16.320312,31.376404,19.951435,22.429197
"154","ENSG00000026025",269.558378266688,0.146607999897365,0.640144765973996,0.22902319551781,0.818850887792917,0.999606199905259,"up","VIM","7431","10:17228241-17237593",388.283997,177.527878,390.234619,67.508308,384.521393,172.189529,366.424164,155.122574
"155","ENSG00000026297",65.3343754241588,1.0609587978597,0.66294516047794,1.60037188761559,0.109516107771327,0.999606199905259,"up","RNASET2","8635","6:166929504-166957191",18.288635,50.087887,28.94249,92.192253,37.210396,53.798454,55.51408,173.460907
"156","ENSG00000026508",93.1446278548426,0.893869767819814,0.477816413672787,1.87073893286543,0.0613812756195347,0.999606199905259,"up","CD44","960","11:35138870-35232402",60.464737,138.774323,50.583031,32.804897,123.66629,177.988449,93.734894,78.1315
"157","ENSG00000027075",48.0866424364225,1.44811714464975,0.869234477676284,1.66596836853617,0.0957197148109106,0.999606199905259,"up","PRKCH","5583","14:61187559-61550976",24.374973,3.871083,26.844086,54.546936,21.559116,38.419239,23.937346,169.356354
"158","ENSG00000027697",36.6306373358583,-0.606229113694054,0.760267759823266,-0.797388953906161,0.425225172532401,0.999606199905259,"down","IFNGR1","3459","6:137197484-137219449",31.758926,21.550726,108.251312,9.698117,41.480267,34.823208,12.207763,27.272909
"159","ENSG00000028116",12.3200645290457,0.166084359974955,0.530325855423991,0.313174170703354,0.75414834088943,0.999606199905259,"up","VRK2","7444","2:57907629-58159920",11.804241,18.395916,10.798063,8.701174,17.611397,19.272942,5.274925,10.047276
"160","ENSG00000028203",27.2778199606279,-0.189699100803771,0.411880555751219,-0.460568235511345,0.645108405407935,0.999606199905259,"down","VEZT","55591","12:95217746-95302799",34.833847,26.985832,34.64695,23.870796,20.139103,27.16725,26.690357,22.364655
"161","ENSG00000028528",11.8490294631648,-0.254783430528678,0.499821753429308,-0.509748582931001,0.610227611800976,0.999606199905259,"down","SNX1","6642","15:64094123-64146090",9.754466,15.464447,10.1523,21.351732,8.65752,10.947314,13.432583,8.205544
"162","ENSG00000029363",100.532125114633,0.411422167634441,0.419429898266757,0.98090805956989,0.326638082660093,0.999606199905259,"up","BCLAF1","9774","6:136256627-136289851",85.473068,100.818535,117.096642,56.445518,85.152931,122.13163,82.402069,144.476318
"163","ENSG00000029725",12.0158888199156,0.669307863292802,0.521878837252969,1.28249665538434,0.199668477476044,0.999606199905259,"up","RABEP1","9135","17:5282265-5386340",6.182718,13.242465,6.245655,16.112164,21.086657,13.968638,7.880477,14.620182
"164","ENSG00000030066",18.0825843561444,-0.281164450839475,0.510965002679567,-0.550261660514931,0.582139916760767,0.999606199905259,"down","NUP160","23279","11:47778087-47848555",13.352163,30.553247,8.67417,36.231964,19.140606,20.670259,13.849549,10.016705
"165","ENSG00000030582",18.8509872984521,0.117329789885435,0.532177355588751,0.220471218200617,0.825504185461862,0.999606199905259,"up","GRN","2896","17:44345246-44353106",24.902025,14.542861,18.970243,17.384516,38.719879,14.193469,16.463676,9.464472
"166","ENSG00000031003",23.0508354632143,0.308622451455664,0.418110832812505,0.738135506749861,0.460432109041222,0.999606199905259,"up","FAM13B","51306","5:137937960-138051961",13.526187,28.253674,13.021611,35.882374,26.60055,30.162031,19.470659,22.781427
"167","ENSG00000031698",24.414606843921,-0.276022379272365,0.401808332312894,-0.686950361839242,0.492114009119215,0.999606199905259,"down","SARS","6301","1:109213918-109238182",22.281471,28.025679,37.135509,24.575037,21.17701,23.103064,20.53694,18.728594
"168","ENSG00000032219",16.7401892489221,0.070099288978943,0.519600043443336,0.134910090681291,0.892682961283492,0.999606199905259,"up","ARID4A","5926","14:58273999-58373887",13.667716,14.022784,27.381462,12.269889,14.158053,14.821177,18.509989,15.536217
"169","ENSG00000032389",19.0494642232376,-1.45294768174573,0.72709330517414,-1.99829605279854,0.0456845731947707,0.999606199905259,"down","EIPR1","7260","2:3188925-3377882",69.847664,17.240974,7.251487,23.16679,11.764929,7.640769,7.490227,12.488913
"170","ENSG00000032444",10.5486000715232,0.282936756974254,0.656632648418257,0.430890479868482,0.666548005998188,0.999606199905259,"up","PNPLA6","10908","19:7534004-7561764",9.204157,8.373246,6.548042,17.120508,8.371089,5.231643,20.22596,9.497083
"171","ENSG00000033030",16.8508441961721,0.182922555211549,0.489564348815754,0.373643537675967,0.708669537816871,0.999606199905259,"up","ZCCHC8","55596","12:122471600-122501073",11.794577,16.538673,23.188639,13.741893,17.912176,17.591578,21.756498,10.481706
"172","ENSG00000033170",10.6412159917763,0.604138481274984,0.709223847518433,0.851830467050506,0.394308193759394,0.999606199905259,"up","FUT8","2530","14:65410592-65744121",4.404242,11.252371,3.635678,18.869299,12.829165,15.095065,3.25565,18.666643
"173","ENSG00000033178",19.1411799931225,-0.0674451636640063,0.417534862189125,-0.161531813919424,0.871674556470554,0.999606199905259,"down","UBA6","55236","4:67612652-67701155",20.672045,22.846006,18.629934,21.031542,26.93228,23.930029,12.590382,10.315927
"174","ENSG00000033327",24.6767660997293,-0.0915262414303243,0.534270679201637,-0.17131062024046,0.863979530162602,0.999606199905259,"down","GAB2","9846","11:78215293-78418348",22.557272,18.185476,42.389439,20.896965,14.019027,20.55348,27.650852,24.549335
"175","ENSG00000033800",20.1276648684996,0.099796393988006,0.448993804336075,0.222266750730724,0.824106233811906,0.999606199905259,"up","PIAS1","8554","15:68054179-68198637",16.775362,17.095884,23.501938,23.627762,13.30356,28.137299,17.100695,20.61334
"176","ENSG00000033867",19.1555664817306,-0.340888098817093,0.513813909586805,-0.663446614536429,0.507044559756505,0.999606199905259,"down","SLC4A7","9497","3:27372721-27484420",12.057516,43.941433,11.365787,28.764648,19.23398,21.326931,14.350455,11.749168
"177","ENSG00000034152",24.639282888934,-0.893641967531832,0.958304493812269,-0.932524028951173,0.351065774494661,0.999606199905259,"down","MAP2K3","5606","17:21284672-21315240",58.750137,7.322923,51.788368,7.131933,9.745066,5.764513,39.292217,5.795201
"178","ENSG00000034510",1474.78157310595,-0.0535722876077918,0.580911570626021,-0.0922210717029779,0.926522396585744,0.999606199905259,"down","TMSB10","9168","2:84904868-84906671",2600.765869,1408.610962,1496.171631,680.984558,1087.728149,699.406677,1157.769653,2359.452393
